0 0 -16 0
-0.524 0 -207 0
-0.524 0.666666666666667 -141 -0.585928600545625
-0.175 0.666666666666667 -571 -0.585928600545625
-0.175 0.394405718219027 -51 -0.182963413312581
0.698 0.394405718219027 -651 -0.182963413312581
0.698 0.434791937635718 -121 0.729871786734001
0.698 0.391010426318538 -520 -0.160702931909343
0.698 0.414007486782938 -100 -0.149811006911561
0.698 0.35336491909966 -140 -0.171593588859666
0.698 0.352093888007305 -150 -0.181468793061566
0.698 0.352422697074257 -90 -0.174567763949963
0.698 0.355433664001704 -150 -0.190181184862542
0.698 0.383039717189725 -140 -0.345459845706033
0.698 0.401149020398459 -101 -0.336300945491359
0.698 0.422166577621004 -139 -0.325046119201893
0.698 0.381511773003131 -150 -0.222258139698276
0.698 0.366389208395282 -482 -0.213037730143873
0.698 0.357629789199504 -140 -0.214694446270692
0.698 0.346664911912279 -771 -0.211600885691751
0.698 0.351291545561922 -620 -0.210039216919379
0.698 0.349833703258954 -150 -0.204449653908495
0.698 0.36823224276124 -140 -0.190141023411361
0.698 0.384029549629781 -100 -0.194477060282518
0.698 0.389442498971568 -140 -0.197808083673271
0.698 0.388137775308527 -530 -0.204178433113979
0.698 0.388205156989241 -91 -0.208616826478497
0.698 0.384752703199708 -150 -0.207491406656474
0.698 0.420686962637883 -140 -0.32053459541791
0.698 0.427373645419912 -100 -0.321070375414011
-0.349 0.427373645419912 -240 -0.321070375414011
-0.349 0.439817824381583 -51 -0.327171160001654
-0.349 0.442623787736182 -91 -0.320664941370681
-0.349 0.416875602484542 -149 -0.317738083494704
-0.349 0.433557081189564 -132 -0.320312452949585
-0.349 0.454680244728515 -100 -0.31026229138719
-0.349 0.397465604320778 -140 -0.31282326226462
-0.175 0.397465604320778 -60 -0.31282326226462
-0.175 0.429499766630139 -81 -0.208745521446228
-0.175 0.444527067260028 -100 -0.208928365630594
-0.175 0.435399854215516 -140 -0.200102407821713
-0.175 0.401915325393619 -150 -0.186137831529807
-0.175 0.417477402221228 -90 -0.173519949159491
-0.175 0.358719379006029 -150 -0.347165749952446
-0.175 0.372362579727916 -140 -0.350521912668165
-0.175 0.382469271274455 -100 -0.349562848064185
-0.175 0.410808736446575 -140 -0.373608364366166
-0.175 0.383990264505829 -150 -0.371270981372136
-0.175 0.358077207250373 -90 -0.361345012621503
-0.175 0.352641731846801 -150 -0.358904874548988
-0.175 0.350331406471702 -140 -0.354483240504521
-0.175 0.35160023009434 -240 -0.346572934772606
-0.175 0.345390196505185 -620 -0.361276469735852
-0.175 0.389772329773062 -150 -0.188421827021156
-0.175 0.385431629291874 -140 -0.185358302664445
-0.175 0.383507169190386 -480 -0.182200804458583
-0.175 0.382805782454536 -150 -0.187857352471881
-0.175 0.38424356431358 -140 -0.193259706087747
-0.175 0.40845923286446 -240 -0.206778118014818
-0.175 0.396257812143357 -140 -0.198375968253652
-0.175 0.3936095520146 -100 -0.188773978232808
0.524 0.3936095520146 -30 -0.188773978232808
-0.175 0.3936095520146 -51 -0.188773978232808
-0.175 0.446625513646699 -61 -0.188410091059796
-0.175 0.37877924734574 -150 -0.16873788471043
-0.175 0.355672756554407 -90 -0.169875571840517
-0.175 0.345988046585854 -150 -0.175429152189929
-0.175 0.339504033463638 -771 -0.177364604820208
-0.175 0.352006009638781 -140 -0.185623397586419
-0.175 0.364012744095756 -620 -0.165661067133295
-0.175 0.380893076173918 -150 -0.197102253902725
-0.175 0.427916681299928 -90 -0.207457614979866
-0.175 0.40894926391553 -680 -0.202480396562057
-0.175 0.412230878018282 -90 -0.200699173545806
-0.175 0.411023191423622 -150 -0.202740655174218
-0.175 0.42680910074009 -520 -0.201177833405813
-0.175 0.437269091789787 -100 -0.201073154052171
-0.175 0.411542414899071 -140 -0.200338913643295
-0.175 0.41850133710003 -150 -0.185842645314529
-0.175 0.440868758844239 -620 -0.173786072396506
-0.175 0.415743936222651 -150 -0.167956076755512
-0.175 0.418333247096856 -620 -0.167603390788144
-0.175 0.386916847906518 -141 -0.175489759995694
-0.175 0.368580091159352 -101 -0.178231785967352
-0.175 0.35212237327825 -139 -0.190600857710501
-0.175 0.346565828007513 -150 -0.343602467739456
-0.175 0.391917820084196 -90 -0.200978396359215
-0.175 0.386770492909524 -150 -0.193991724264323
-0.175 0.415016892919984 -140 -0.181057891971492
-0.175 0.429679910806226 -100 -0.192561583297752
-0.175 0.405983048760197 -140 -0.197558783945168
-0.175 0.372412576185484 -153 -0.200669775019837
-0.175 0.375426721666382 -82 -0.195612363805624
-0.175 0.375441443992458 -150 -0.205063048731909
-0.175 0.362577836886216 -142 -0.196405222847294
-0.175 0.361745555050582 -101 -0.207460982012981
